"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"11",52,-0.0290489298010959,87.0445624035653,87.0441637753635,87.0451649599089,220.56800000002,201.26900000002,234.022,31,7,10,10,72827.4597225852,73514.6110792168,72659.1929969798,68629.9440322661,70180.7227253289,86159.6678995972,89842.9179652915,50610.8547676045,73514.536745252,108324.583500937,80934.0905096369,43314.6274773407,61760.8390371532,106235.878913616,16178.5648094738,108959.588856504,73461.1029274261,84469.0514483789,60843.4692062655,112150.822692557,79087.3817968421,101586.10894589,87611.4307500386,112045.907188204,68914.4908602687,44003.5952887279,46483.247912384
"12",53,-0.0253816123215604,87.1001951147553,87.099844407456,87.1007298692988,183.5255,170.95900000002,205.627,54,7,10,10,447688.790470721,447436.725905173,451031.859699268,450750.973131213,458372.938936927,460611.269620605,1072305.45643589,356715.423462361,460693.131660796,1306929.35625996,394626.095520137,310609.600133443,423931.08100453,451485.797981223,129824.540139625,1401886.29141773,1089989.22438735,319956.028208749,473576.904582591,543065.6716879,463890.325309571,753798.26192895,635973.746032274,1061070.23690933,456435.166318795,959886.647380683,443375.986332562
"13",57,-0.0241506653684443,90.0911890664383,90.0905336821169,90.0918540345488,95.969,94.33500000002,97.20599999998,9,0,4,5,35166.1332266203,37177.1400770045,33998.0346108783,37480.8702782004,38310.2404233837,34741.2804774607,37907.906418048,27831.9452386941,17178.4078989553,46721.5172829512,14908.1176949862,28662.0824661581,14570.127423559,44175.1325490219,28715.0884885802,46603.5740225267,16626.5120462208,31975.1513801784,16806.1335190666,37582.130012079,18076.279332441,47570.4457111114,21467.6454814074,45726.488579697,16930.1662869485,27312.1275032992,15304.5841469264
"14",66,-0.029853636019352,91.0546692287155,91.0541983303692,91.0552608003352,355.97600000002,355.222,356.016,27,7,10,10,45473.7637882825,44163.6032032576,46350.4157153036,45547.1013395633,45919.3718713,45400.4348899114,48586.3185927117,30180.7587390867,41598.5845061228,57539.8011912638,40477.8365515805,29703.1052916371,42579.687738897,59469.6093983173,12653.6501698229,70763.8330905268,45410.8218117675,31431.569975364,39923.9969004951,52799.9021946413,36925.0785821603,58754.066660395,38107.3935465612,53501.5017931155,39162.6593307632,39328.5648635069,42412.7300993506
"15",67,-0.0294778875964357,91.0545668839319,91.0542057366081,91.0550897190611,192.68800000002,172.453,194.03199999998,27,7,10,10,46770.654204549,42290.3596513709,43603.4719691091,46044.6826001256,51434.4769336406,49690.691949574,51754.976004416,28214.031516806,38955.5776067913,67815.3028718527,33385.7121007225,33060.700825188,41685.3589409137,70988.7803387179,12796.628854484,77870.1381373202,40963.0846417482,28245.0602886408,37300.0348092361,60523.4588793492,37136.1368300812,73009.9781110501,30241.4950248942,57708.1523067122,32245.2842660135,36543.9760974782,44499.8874501673
"16",68,-0.0287126126602592,91.0545888755016,91.0541326826574,91.0551813079045,806.081,805.422,806.86199999998,23,7,8,8,19049.7606769077,17282.4638430016,18049.401233089,19597.9976213708,18584.8224323092,17535.0893447631,19673.6334858856,15869.7235913182,10872.1223652147,23368.4742680335,12629.6388824847,13906.6984276842,9797.16899453849,21320.205392979,4134.75948438607,24934.2759710732,29499.582869008,16144.6917434266,7240.37188345953,23798.0085039032,17874.208729812,30231.9818419577,23174.439691056,22724.8120808549,15274.2430571613,23695.4361264757,9299.28283448154
"17",69,-0.0294671997848227,91.054657308435,91.0544259512451,91.0554343522727,628.03,627.373,650.714,31,7,10,10,96847.3271860518,96135.1809560654,96965.4763681366,99561.0214968707,102688.585441022,99941.2881897021,103559.858470944,119607.552174806,82083.6654024056,143823.073481289,92724.5223392859,100606.99447974,73473.5591041523,111012.338360716,22864.4824028541,114380.751638828,143380.404133581,128415.417765406,51696.763617183,140603.081855413,106151.4257344,163153.393350674,147455.259975559,125742.274327934,90541.6147347513,150019.930919525,51403.6608344019
"18",72,-0.0304641612168762,92.0579974037151,92.057782840282,92.0583003711722,627.38199999998,627.37100000002,628.05800000002,12,3,3,6,6708.20929292645,7341.92457778975,7600.1903016001,7471.2291577061,8487.33485646496,7517.67169997105,7443.26193050972,8649.64915601611,5615.79875593002,11617.8189080811,6456.42318116229,7723.33350836074,5338.58007472725,8179.71909535088,1835.36548095769,9054.08027493968,10694.6870428283,9479.14252166309,4020.30519252786,10527.9231156989,7716.66200482559,12574.6379802125,10946.0730135009,9474.42915332394,6514.78709669385,10951.4341827698,3817.64391673886
"19",73,-0.0307941611767203,93.0701576319667,93.0698506659703,93.0707619564674,355.97300000002,355.222,356.016,27,7,10,10,39007.5839497375,38997.7482057942,40564.1506475427,40992.8609749141,41668.6891567163,41018.5653751758,43735.678949094,28576.881381751,34634.9956265524,51804.0907816641,35077.3989827746,25568.3135255294,38516.9836812034,52544.1602010977,10615.5813404113,63883.9404522429,38853.115564164,26679.8794489838,37105.3708666122,49723.5289918762,34201.1088691441,53238.3533668878,33422.1621786707,46564.4543191919,34432.3750373184,34180.4166257263,37753.9787209472
"20",74,-0.0310615653087133,94.0654441634143,94.0651985540646,94.0659148845269,345.309,345.29000000002,345.97300000002,13,7,3,3,14925.4738602589,14244.6727387864,14657.9148870641,14289.3913408643,15105.2451369032,14330.2379335785,14820.0083723703,8631.44598372016,7875.55897655603,16795.5012565951,6034.12026830148,5880.97579123665,9894.37423773772,19204.2838550581,1538.12021656235,25452.0990116752,8512.15560882348,7567.29574520621,8663.9482224816,19018.8909894705,7479.02254496235,24293.5186874458,6154.12403223426,13490.9134132919,7689.71521714348,9392.92434627925,8177.91867957257
"21",75,-0.0270424479811652,95.0167218824238,95.0163635368728,95.0172895743276,130.629,130.56799999998,144.20799999998,27,7,10,10,117865.375814814,115655.949525991,113924.287137305,112305.983607659,116082.424965587,112100.947146617,116501.188375734,76091.780948004,51553.2036306181,124518.039126229,67622.62494162,41499.101190212,42287.7650182463,104628.698569189,56490.2878841919,145975.754395692,69393.2813343582,67073.9854644174,45826.416770587,96307.2037283045,69367.2813001225,98774.0122205588,61548.1081650119,93230.0486547356,59028.4041384413,44358.9844254831,42647.0609378782
"22",78,-0.0312273845566324,95.0495513105867,95.0491534557695,95.0501539891448,192.69600000002,189.30899999998,194.03199999998,22,7,8,7,26442.8212072515,27183.3479653181,27352.7985965483,27073.6456418174,27753.844236385,29275.998608657,28955.9883560707,16104.2006551092,22804.2233147495,35949.0032071861,20070.8130698799,17828.3054328547,22845.0354859586,39382.5056330556,693.024798544064,44136.8453954883,22123.7692254046,17752.6817538651,22487.2972185996,35293.5640837836,20485.2987855861,39425.4804899405,18197.1086034393,32214.7533687901,20354.4171180983,19931.2525434678,24381.0700123473
"23",79,-0.0271237525705912,95.0606530845068,95.0604798453262,95.0613694819625,63.826,62.59699999998,79.23799999998,18,7,6,4,16851.917896895,17427.5789977581,17539.549112441,17642.8959198575,18087.8262635443,18124.4011745869,18277.7868826235,17058.7870251326,18285.9826585943,21618.0331667259,4248.59159110788,10746.3432480397,14937.6168181125,11875.6519441054,3384.81696260503,17965.6442264525,611.633778420576,16957.2436343316,4523.10577355485,25275.6064930448,10902.7574563257,24738.7369525026,5462.84968144717,5893.39519950384,6220.28321820336,18936.4907786283,4531.91357103168
"24",86,-0.022537205575498,98.096604872726,98.0962484699626,98.097183502837,132.66900000002,132.53800000002,133.58899999998,19,5,7,7,9945.16471129309,10034.2994705243,9329.83450200304,9432.33459590751,9896.81360246695,9232.59419593484,10443.2527383029,16036.1130078317,10533.2606471917,9370.75000120422,8019.02444252712,12057.7530708037,8221.08909704097,9841.15085087169,2160.7713084455,13968.2379152512,9716.73594744794,14846.2526171726,9621.40389372977,9416.60986849653,7205.59109249932,10838.2824678119,7996.11238666618,10212.4466703827,10338.1860308559,10405.1222593513,7686.02703511622
"25",100,-0.024362717694486,100.112283503751,100.112014914438,100.112825614428,415.88200000001,414.99000000002,416.167,26,7,9,10,475379.116847449,473388.21763001,469735.871578688,467825.787797138,501549.310858886,491393.247990723,490760.45486426,742983.441997953,303010.254896173,527318.110299317,260678.466133898,675430.956829216,320916.969936772,495079.351357234,180431.592605274,696780.775170472,391314.483419207,556157.915898772,272765.253703501,431957.26768053,257206.401765849,517803.2439064,272078.092570504,542784.967082127,334233.915262939,591965.15948515,266798.75243318
