"","metaboliteID","PC7","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"11",729,0.0347279733267683,203.138744290683,203.138597060258,203.138929660357,570.02499999998,568.69600000002,570.27300000002,5,0,1,4,18023.692410649,24183.5523780829,26197.5550096127,24533.4560907517,20636.2986799955,26924.1228123638,22022.4692267983,18708.1058423381,11404.6154655417,21668.6175299553,34555.9863728951,20492.1091326959,32444.5733324476,19952.8029852847,11440.1529209028,24354.5263334438,34613.550970573,25923.5318360804,27240.0473441184,18965.2805256356,32516.7950643653,12067.1201252747,25709.9270084913,8796.70493797958,10789.2565002197,13958.8270348022,33589.8008117676
"12",778,0.0318143063679308,212.118539890513,212.117747433841,212.119412227701,594.76400000002,593.32000000002,596.08999999998,24,7,9,8,101335.212844223,100322.873686683,100693.995493541,95483.6906775571,97276.6819069258,97263.0687007182,93657.7308371201,18237.7684508555,28082.2799234623,314845.619901782,657873.541741336,3125.20920608011,639312.655066013,209813.551463763,127304.274268224,15824.3445135619,528806.026627598,19714.3599912963,175969.583568586,6538.86467311531,302953.063866371,113907.870905476,36141.6135002967,33226.475767801,351168.072270773,5381.91439931719,316483.442226062
"13",780,0.0320555526739221,213.121187527077,213.120457216611,213.122194155835,594.7805,593.91799999998,596.08999999998,18,7,6,5,14603.8128787353,14735.9341817578,15686.3648043567,14309.456466603,14087.6046211868,14064.597971396,14327.7763480847,2701.45548862219,4316.14315228102,44162.1652530441,88542.6128285635,277.025664460069,83542.8515529648,29580.2123199346,17578.9982819496,2613.08434207448,69494.4303476745,3571.13051516035,25206.3660505139,1529.99857479422,42367.6155114368,16782.0841558193,5486.06233926826,5283.25819146261,47876.2515768135,298.947533403425,44726.6859427189
"14",935,0.04471136458439,247.166560551634,247.166283444745,247.167443023777,1656.38050000002,1653.81699999998,1666.40200000002,10,0,5,3,780311.14315396,837447.275565407,834896.215120581,804168.639820462,959631.919915915,591865.617465973,914388.711113572,189279.917500778,766643.115467072,801441.617366948,1088611.77317594,1060509.30126966,907404.874498998,717272.702138664,641819.444286225,677556.78907169,786931.196821099,829753.786121331,762093.149849014,797183.563975508,382694.248444507,777322.06850442,728411.468058933,669483.959611009,721571.629043503,627954.198757993,790239.204535457
"15",952,0.0313686992464738,250.158665224499,250.157940101996,250.159811203377,86.48900000001,85.359,92.58000000002,24,6,9,9,18489.5168910062,18103.844502092,17265.0976482258,16848.3397772666,16838.7309477821,15925.9313183798,18110.8727725884,26349.6006630772,21563.4282876019,24256.9929153038,18756.3414981944,19500.5066024464,14768.3752496416,21061.6129348601,16156.7120188626,17508.3061821699,16941.2674947434,23381.23277189,26493.0847065009,18980.3344397475,15599.1934200033,21185.1579895846,13644.5233494163,20953.4973551052,13999.8263186336,18566.3680303364,15071.2338557007
"16",992,0.0433894267418977,261.087262009352,261.086387969058,261.088033665689,81.19499999998,80.807,81.74799999998,7,7,0,0,93011.9346372436,89767.0546115867,94696.8183237108,92082.811932849,93055.893505871,88959.1383572513,92518.7833728836,2456.93383210184,2480.88562062051,3277.98622195423,815.255705872376,1302.83649367736,2610.29696654452,2067.64590385616,524.424428630487,1645.15000359398,1250.12837190751,4223.22826560485,2436.10279861988,2015.93043298749,975.594280428486,993.21850944098,376.090613061038,1206.77916482638,1414.21728627555,1046.90266077037,1169.92178252345
"17",1000,0.0316489012327535,262.090444237047,262.09007434117,262.091047494014,81.19499999998,80.807,81.74799999998,7,7,0,0,9660.54634254456,9592.2957951003,10312.09902923,8891.00141025421,8905.06435263893,9243.9175150101,9026.73693484212,373.38129621651,866.571765072411,1110.0394724278,1063.56891859556,1945.42407525965,1018.96695468105,2028.36142529041,572.714597496331,707.461035469081,728.676335681599,1052.20847916853,1258.56752784748,1333.57887622764,1050.25853856172,1295.25934204634,206.6358256815,1525.58152896934,762.040923331554,159.694577219527,623.013768350191
"18",1047,0.0325238648443533,271.137574607603,271.137216471837,271.13876683622,85.9055,84.69199999998,91.783,14,1,7,6,16027.9892508545,15209.4820674737,15258.9090055096,14735.8509585899,13535.4070409569,14196.8484280932,13653.8817648729,8676.92991210939,21583.6736381386,16829.4757156448,18455.3183630823,22607.6432291565,8048.85025204319,8263.1323560268,10143.5261010843,11893.2266408615,8242.29511995434,26603.2914264679,15150.5641567383,14915.8503525925,5437.68954184678,15580.0912036381,8071.43111111125,15924.545752129,12078.6809533086,12007.9220480814,8706.16545596746
"19",1318,0.0391930539380984,331.081499131637,331.081341786538,331.08197101143,1016.4545,1016.139,1018.014,6,5,0,1,9009.0733863525,8188.6781191473,7800.16101872176,7852.88285860835,7985.0244871215,7768.99495257015,7947.57224680696,2017.67458670107,6488.01959991799,3600.63504801065,2786.37792368262,2339.00668189069,5993.70363100246,2046.38632229259,0,3181.01591115674,2757.1382248201,14156.0209800085,7301.773775647,2338.35505661827,2700.99096414779,3042.31280929609,2835.574949908,2177.28550205021,2000.6929131252,2692.64471958804,4124.14035094644
"20",1367,0.0371862769331498,342.073076222806,342.07255079667,342.074846729139,716.77,716.05199999998,717.48299999998,17,7,5,5,14911.2969874251,15098.8998615884,14265.5688425973,14607.978448934,14666.2974600881,14291.3269963213,15449.8881414185,3707.04428491183,3332.08164349313,66753.491954495,47739.1987994132,0,35167.4929541407,7963.30400750773,9009.26999392163,5716.90562728506,21036.6805569894,2729.40908777313,13147.2240701222,1160.16133891046,27901.9662402834,17286.8151415874,667.36554000584,4729.3661095543,27658.0790428282,1206.73658031913,37820.1761091068
"21",3145,0.0348845061798238,663.454722721518,663.453281999222,663.456954592376,1744.99050000002,1741.65500000002,1755.659,30,6,10,10,48658.1350294883,240662.14957006,418469.546329303,358251.621564686,413815.165201544,106585.005683872,251892.220987794,432610.623083308,395582.34497087,332997.83442445,385282.324571226,415514.063660098,332394.832155103,384999.753045378,316452.033207697,146168.088876797,242025.092742621,491293.580915748,433886.323419282,195623.640667537,396206.992077859,189212.504967391,298896.509775444,305141.783228863,175920.778731502,267115.681985555,252572.698117399
"22",3545,0.03166520946778,782.56585719401,782.561600922027,782.568591819938,1564.944,1551.66699999998,1565.62000000002,17,4,6,6,1688.25293800537,175301.469097249,156376.237631333,82368.2960872121,65416.4834649169,124965.612150267,110323.874509567,40413.0530186445,121357.793416152,151897.188396333,83462.1550466309,137766.968208539,128400.134649128,43117.0957465157,79175.8644835764,118181.565187636,160549.782017297,206061.194794033,154407.634528427,31032.9348497395,123454.414196712,137484.212784684,190062.260114783,112006.740682448,40640.7798464612,85852.5577033315,91853.5931249999
"23",3682,0.034889437174633,874.990787391973,874.985622754785,874.994561508714,1020.84099999999,1019.93300000002,1022.12399999998,10,3,3,4,26252.0440342575,27749.1948642578,20949.638685178,24366.0129274044,18365.5619134939,21921.9082371775,19397.2379924208,20366.2306347049,21579.2895071124,36732.2399235616,37550.7522431053,23054.3946738855,35248.6972785015,15916.170349853,7050.73902873434,29315.2036582641,27547.1697574185,31547.5871702045,37592.8123622962,24893.8189128062,36059.2639632747,15925.2968085688,28642.6205561582,18324.3368908105,28142.9171765581,27291.8432002208,27420.4331788663
