"","metaboliteID","PC2","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","QC","Unvaccinated","Vaccinated","Minipig_Pooled_QC1","Minipig_Pooled_QC2","Minipig_Pooled_QC3","Minipig_Pooled_QC4","Minipig_Pooled_QC5","Minipig_Pooled_QC6","Minipig_Pooled_QC7","Minipig_3273_12wks","Minipig_3273_30DPI","Minipig_4754_12wks","Minipig_4754_30DPI","Minipig_7488_12wks","Minipig_7488_30DPI","Minipig_7554_12wks","Minipig_7554_30DPI","Minipig_9739_12wks","Minipig_9739_30DPI","Minipig_1817_12wks","Minipig_1817_30DPI","Minipig_4515_12wks","Minipig_4515_30DPI","Minipig_5273_12wks","Minipig_5273_30DPI","Minipig_6059_12wks","Minipig_6059_30DPI","Minipig_9947_12wks","Minipig_9947_30DPI"
"31",1574,0.0273262213106372,401.341700025661,401.340729567777,401.343083729474,1719.6365,1718.951,1721.64999999998,20,6,6,8,20780.6157720359,18476.8602094575,18008.2553154117,15335.8146369769,18656.719373786,5389.62097155889,15265.2898511435,5205.98427319154,24377.012341621,16794.340550171,41010.2542836526,8369.62800224163,30224.0234320857,5146.83063328409,167401.496284543,5270.13368221112,29545.3479085612,6449.66119449027,41347.6266689681,9323.36644515962,44574.0013514963,8943.77474844882,25420.7109165251,9361.65518195752,28468.2028774949,5313.27102419548,21612.2665244426
"32",1579,0.0276519717357363,402.345245730668,402.344849451368,402.345605970618,1719.3005,1718.95100000002,1719.65199999998,6,0,4,2,6049.83472662638,5469.16167531995,5582.44850155711,4413.70311174542,5245.10678357368,952.264625908259,4838.11236771415,1220.17056747307,7827.80077333562,4885.83726500216,12762.7019909951,2236.14041572218,9587.06077986261,1336.44909939881,47194.7239750028,1207.89254274296,8832.69074699729,1599.53523207544,11740.0437568583,2626.03954448682,12679.1357411024,2589.20949401334,7369.03740776966,2823.36359741725,8213.63404924598,1063.69846382496,6477.3388240551
"33",1633,0.0222265831384983,415.212261313345,415.211130494666,415.21345903829,1280.88100000002,1280.128,1281.541,21,7,7,7,55963.9046953185,56545.4472623871,55206.3499955517,51681.6003257432,55366.4704641618,50722.0370730712,53505.1891934053,17272.7508565113,103956.961098196,0,91447.6757330142,29022.9723336987,92763.9679532742,0,67134.1018592494,0,163296.398110205,18210.7073487596,99287.8995370654,0,83615.5444899099,0,163906.384810766,0,93767.9458840187,18914.7279680297,102159.406755925
"34",1634,0.0227614066462303,415.212106299214,415.211507015576,415.214964936071,1244.86399999999,1243.96199999998,1244.98399999998,20,7,8,5,79871.8658721365,77534.0296213103,70943.3500102721,68017.1765315913,73658.6118208664,67815.0451314332,67994.5555410062,21754.5636081696,83293.8933980251,5761.45558962943,66899.8625496885,33985.4217318089,53125.5094624732,7434.64405072273,59427.2824506154,5081.07537279135,102523.933869052,22901.1933599406,36875.9032182635,3185.86209443971,92135.5453545715,6829.24467362277,94290.4853663635,4701.31307616168,53726.4569675719,19233.960821889,44474.4722443902
"35",1639,0.0225448849902266,416.216213175872,416.21508314067,416.216802189228,1280.881,1280.21300000002,1281.39200000002,17,7,5,5,15366.4527733491,15149.4390713707,13400.9319697838,13351.493986733,15622.521513146,12446.1109388902,13959.7441900224,3884.91622744501,28444.3628297319,0,24551.1811218184,7018.63045921549,25268.9939458346,0,18133.2834619868,0,41883.1999771594,4883.87501821667,25693.4994148902,0,22137.7262670539,0,42408.106888418,0,24568.9057131905,4697.59477517858,34035.0870609425
"36",1640,0.0245734496120057,416.216155882732,416.215717624987,416.216940480225,1244.90150000001,1243.96199999998,1245.561,12,7,4,1,21097.2457126581,20675.2858817713,18350.2663856345,18140.9506490796,19828.2691363185,18090.9615826539,18076.9912119196,5477.23782668494,19838.7564051696,1190.05958518612,15905.0574785655,9932.55541518996,14609.9199167552,2172.46559041034,17276.828752719,1563.28165599537,24738.0232370564,5202.75810971311,11609.8664167305,610.81779914041,25271.2505721308,1875.01224560111,22467.4684865177,1094.08649980397,14370.1288182642,4532.29169765744,13439.9254426124
"37",1713,0.022601924567839,432.241150150804,432.239782531618,432.242227818331,1244.865,1243.96199999998,1245.53300000002,21,7,7,7,45668.4629380107,33505.6210367922,35116.2422529188,31142.2768655674,38453.4888992659,31757.1204284115,34805.6121107934,10939.7627530052,22738.3374483783,0,18246.6941005797,13875.9563643501,16492.6749335264,0,26793.8029877939,0,21139.5339793813,10141.2366530458,8094.49808830936,0,43116.841310714,3470.27790953881,16401.3598570318,0,17722.9804188566,5616.75865646859,10655.6008076877
"38",1721,0.0219226242291032,433.243658581166,433.242885903733,433.244655311721,1244.92600000002,1244.699,1245.561,7,6,0,1,12112.0826259406,9409.40461669897,10114.606215782,9324.88901404646,10530.6553565759,9418.69818191335,9043.46178005703,2747.68276578188,6389.88509215279,694.003354704515,5532.09883236648,4377.6063870896,3892.14301947691,277.067655320594,6821.10416056148,407.500643721697,4806.05754109269,2877.08191045001,1616.07855308869,0,11357.4426386983,1104.47415727241,5221.59328605099,379.30509412966,4971.80468201886,1815.32989806411,3277.35486158949
"39",1743,0.0232986784508488,437.19396157089,437.193185756963,437.195087768063,1280.88200000002,1280.356,1281.54799999998,21,7,7,7,52396.810882509,56080.6722662542,55343.2980543283,51763.3651886409,55869.6566519593,33908.2228289055,54720.0139070452,23914.1184122908,89884.1829751176,0,92644.6730623075,36580.4612472066,100181.029432918,0,65035.4297051573,0,140863.728594875,28070.5043346196,90339.0648788542,0,82420.4952205758,0,136340.341221049,0,84908.1638449302,25506.2183469669,105376.356915773
"40",1745,0.0247621285610909,437.193998457451,437.193259127031,437.195337312809,1244.90150000001,1243.96199999998,1245.59299999998,26,7,10,9,90512.9351191141,88342.187843404,87690.5687470825,83292.5648963485,90742.1956994722,67819.55525434,86901.4137669768,34977.3130839487,93956.4346616296,10116.9139896968,83796.3769087096,50330.1542594616,82568.8905423732,9385.9642726549,82825.0568523133,9800.63124808045,110285.511930561,32925.2676700207,57363.7276742122,5434.84735903475,115657.459032434,11012.1674735973,120293.788892461,7904.13578166959,69208.4639517565,30715.6132682059,74052.9382974852
"41",1753,0.0235036127412149,438.197841979428,438.196604183041,438.198846170432,1280.881,1280.356,1281.54899999998,17,7,5,5,13557.5580430665,14331.4111707636,13769.7356555251,13459.2662542706,14697.7107642799,8709.51940741183,14063.7129064468,6021.95759309083,24600.880454685,0,23376.4872187876,9152.50851399505,27127.1240208231,0,17549.2515573951,0,36233.7304654474,5535.15242868272,23814.936886117,0,22402.0632960467,0,34862.3031674124,0,21684.2438133728,6061.27222962553,31163.7958684002
