query_mass,compound_id,compound_name,kegg_id,formula,monoisotopic_mass,adduct,adduct_type,adduct_m/z,delta(ppm)
513.2548693,HMDB0167200,"3,4,5-trihydroxy-6-{3-[(8E,11E)-10-hydroxypentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167223,"3,4,5-trihydroxy-6-{3-[(8E)-10-[3-(prop-2-en-1-yl)oxiran-2-yl]dec-8-en-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167220,"3,4,5-trihydroxy-6-{3-[(8E,11E)-13-(oxiran-2-yl)trideca-8,11-dien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167217,"3,4,5-trihydroxy-6-{2-hydroxy-5-[(8E,11E)-pentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167216,"3,4,5-trihydroxy-6-{2-hydroxy-4-[(8E,11E)-pentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167195,"3,4,5-trihydroxy-6-{4-hydroxy-2-[(8E,11E)-pentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167213,"3,4,5-trihydroxy-6-{2-hydroxy-3-[(8E,11E)-pentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167206,"3,4,5-trihydroxy-6-{3-[(9E,11E)-8-hydroxypentadeca-9,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167209,"3,4,5-trihydroxy-6-{3-[(8E)-12-hydroxypentadeca-8,10,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167203,"3,4,5-trihydroxy-6-{3-[(8E)-11-hydroxypentadeca-8,12,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167186,"3,4,5-trihydroxy-6-{3-[(8E,11E)-3-hydroxypentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167183,"3,4,5-trihydroxy-6-{3-[(8E,11E)-4-hydroxypentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167177,"3,4,5-trihydroxy-6-{3-[(8E,11E)-6-hydroxypentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167189,"3,4,5-trihydroxy-6-{3-[(8E,11E)-2-hydroxypentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167192,"3,4,5-trihydroxy-6-{3-[(8E,11E)-1-hydroxypentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167196,"3,4,5-trihydroxy-6-{4-hydroxy-3-[(8E,11E)-pentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0167197,"3,4,5-trihydroxy-6-{3-[(8E,11E)-13-hydroxypentadeca-8,11,14-trien-1-yl]phenoxy}oxane-2-carboxylic acid",n/a,C27H38O8,490.256668184,M+Na,+,513.245886,18
513.2548693,HMDB0173045,"{14-[(3Z)-5,6-dimethylhept-3-en-2-yl]-2,15-dimethyl-17-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadeca-1(10),7-dien-5-yl}oxidanesulfonic acid",n/a,C28H42O5S,490.275295626,M+Na,+,513.264514,19
537.4724681,HMDB0032648,Muridienin 1,n/a,C35H62O2,514.474981228,M+Na,+,537.464199,15
537.4724681,HMDB0032850,Muricadienin,n/a,C35H62O2,514.474981228,M+Na,+,537.464199,15
710.6373052,HMDB0038059,Glycerol 1-(9Z-octadecenoate) 2-octanoate 3-tetradecanoate,n/a,C43H80O6,692.595490292,M+NH4,+,710.629313,11
716.2952222,HMDB0000789,Pentacarboxylporphyrin I,n/a,C37H38N4O10,698.258793456,M+NH4,+,716.292616,4
716.2952222,HMDB0164605,"4-({2-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-1-hydroxy-4-methylpent-4-en-1-ylidene}amino)-5,8-dihydroxy-7-(2-methylpropyl)-3-(propan-2-yl)-2-oxa-6,9-diazabicyclo[10.2.2]hexadeca-1(14),5,8,12,15-pentaene-10-carboxylic acid",n/a,C33H47N3O13,693.310888585,M+Na,+,716.300107,7
716.2952222,HMDB0164603,"4-({2-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-1-hydroxy-4-methylpentylidene}amino)-5,8-dihydroxy-7-(2-methylprop-2-en-1-yl)-3-(propan-2-yl)-2-oxa-6,9-diazabicyclo[10.2.2]hexadeca-1(14),5,8,12,15-pentaene-10-carboxylic acid",n/a,C33H47N3O13,693.310888585,M+Na,+,716.300107,7
716.2952222,HMDB0164601,"4-({2-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-1-hydroxy-4-methylpentylidene}amino)-5,8-dihydroxy-7-(2-methylpropyl)-3-(prop-1-en-2-yl)-2-oxa-6,9-diazabicyclo[10.2.2]hexadeca-1(14),5,8,12,15-pentaene-10-carboxylic acid",n/a,C33H47N3O13,693.310888585,M+Na,+,716.300107,7
769.657295,HMDB0012092,SM(d18:0/22:1(13Z)),C00550,C45H91N2O6P,786.661475166,M+H-H2O,+,769.658775,2
769.657295,HMDB0012103,SM(d18:1/22:0),C00550,C45H91N2O6P,786.661475166,M+H-H2O,+,769.658775,2
769.657295,HMDB0061669,"CE(DiMe(13,5))",n/a,C51H86O3,746.657696618,M+Na,+,769.646915,13
769.657295,HMDB0112209,"2,15-dimethyl-14-(6-methylheptan-2-yl)tetracyclo[8.7.0.0,.0,]heptadec-7-en-5-yl 15-(3,4-dimethyl-5-propylfuran-2-yl)pentadecanoate",n/a,C51H86O3,746.657696629,M+Na,+,769.646915,13
769.657295,HMDB0042752,"TG(14:0/18:3(9Z,12Z,15Z)/15:0)",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
769.657295,HMDB0043401,"TG(15:0/18:2(9Z,12Z)/14:1(9Z))",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
769.657295,HMDB0042975,"TG(15:0/14:0/18:3(6Z,9Z,12Z))",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
769.657295,HMDB0042982,"TG(15:0/14:0/18:3(9Z,12Z,15Z))",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
769.657295,HMDB0043177,"TG(15:0/14:1(9Z)/18:2(9Z,12Z))",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
769.657295,HMDB0047755,"TG(14:1(9Z)/15:0/18:2(9Z,12Z))",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
769.657295,HMDB0042542,"TG(14:0/18:3(6Z,9Z,12Z)/15:0)",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
769.657295,HMDB0042114,"TG(14:0/15:0/18:3(9Z,12Z,15Z))",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
769.657295,HMDB0042107,"TG(14:0/15:0/18:3(6Z,9Z,12Z))",n/a,C50H90O6,786.673740618,M+H-H2O,+,769.671041,18
770.3793685,HMDB0034699,Fumonisin A2,n/a,C36H61NO15,747.404120287,M+Na,+,770.393338,18
779.3665507,HMDB0148903,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(4-{3-[2,4-dihydroxy-3-(3-methylbut-2-en-1-yl)phenyl]-5,7-dimethoxy-3,4-dihydro-2H-1-benzopyran-6-yl}-3-hydroxy-2-methylbutan-2-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C37H51N3O12S,761.319345268,M+NH4,+,779.353168,17
779.3665507,HMDB0148904,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(4-{3-[5,7-dimethoxy-6-(3-methylbut-2-en-1-yl)-3,4-dihydro-2H-1-benzopyran-3-yl]-2,6-dihydroxyphenyl}-3-hydroxy-2-methylbutan-2-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C37H51N3O12S,761.319345268,M+NH4,+,779.353168,17
780.367213,HMDB0167769,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-({14-[1-(4,5-dimethyl-6-oxooxan-2-yl)-1-hydroxyethyl]-7,8-dihydroxy-2,15-dimethyl-3-oxotetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-4-en-9-yl}sulfanyl)ethyl}-C-hydroxycarbonimidoyl)butanoic acid",n/a,C38H57N3O12S,779.366295461,M+H,+,780.373571,8
